"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"a <font color = red>rehash</font> of every gangster movie from the past decade .","a <font color = green>recapitulate</font> of every gangster movie from the past decade .",0.004918217658996582,0.9991128444671631,0,1,0,3,"Successful"
"the only young people who possibly will <font color = red>enjoy</font> it are <font color = red>infants</font> . . . who might be <font color = red>distracted</font> by the movie's <font color = red>quick</font> <font color = red>movements</font> and sounds .","the only young people who possibly will <font color = red>love</font> it are <font color = red>children</font> . . . who might be <font color = red>distrait</font> by the movie's <font color = red>fast</font> <font color = red>flow</font> and sounds .",0.0012329816818237305,0.34769207239151,0,0,0,18,"Failed"
"the movie is <font color = red>almost</font> <font color = red>completely</font> <font color = red>lacking</font> in suspense , surprise and <font color = red>consistent</font> emotional conviction .","the movie is <font color = red>virtually</font> <font color = red>altogether</font> <font color = red>missing</font> in suspense , surprise and <font color = red>coherent</font> emotional conviction .",0.000656425952911377,0.0013521313667297363,0,0,0,19,"Failed"
"in his determination to lighten the heavy subject matter , silberling also , to a certain extent , <font color = red>trivializes</font> the movie with too many nervous gags and pratfalls .","in his determination to lighten the heavy subject matter , silberling also , to a certain extent , <font color = green>minimise</font> the movie with too many nervous gags and pratfalls .",0.0008890032768249512,0.8987736105918884,0,1,0,29,"Successful"
"steadfastly uncinematic but <font color = green>powerfully</font> <font color = green>dramatic</font> .","steadfastly uncinematic but <font color = green>strongly</font> <font color = green>striking</font> .",0.0005370974540710449,0.001657724380493164,1,1,1,8,"Failed"
"like a precious and finely cut diamond , magnificent to behold in its sparkling beauty yet in reality it's one tough rock .","like a precious and finely cut diamond , magnificent to behold in its sparkling beauty yet in reality it's one tough rock .",0.9972813129425049,0.9972813129425049,0,0,1,1,"Skipped"
"an energetic and engaging <font color = green>film</font> that never pretends to be something it isn't .","an energetic and engaging <font color = green>picture</font> that never pretends to be something it isn't .",0.0014961957931518555,0.0024434328079223633,1,1,1,10,"Failed"
"broder's screenplay is shallow , <font color = red>offensive</font> and redundant , with pitifully few <font color = red>real</font> laughs .","broder's screenplay is shallow , <font color = red>violative</font> and redundant , with pitifully few <font color = red>tangible</font> laughs .",0.000737607479095459,0.0008356571197509766,0,0,0,33,"Failed"
"it's a <font color = red>movie</font> that <font color = red>ends</font> with truckzilla , for cryin' out loud . if that doesn't <font color = red>clue</font> you in that something's <font color = red>horribly</font> <font color = red>wrong</font> , nothing will .","it's a <font color = green>infotainment</font> that <font color = green>closing</font> with truckzilla , for cryin' out loud . if that doesn't <font color = green>hint</font> you in that something's <font color = green>dreadfully</font> <font color = green>unjustness</font> , nothing will .",0.009446203708648682,0.6896592378616333,0,1,0,29,"Successful"
"barney <font color = red>throws</font> <font color = red>away</font> the <font color = red>goodwill</font> the first half of his <font color = red>movie</font> <font color = red>generates</font> by orchestrating a finale that is impenetrable and dull .","barney <font color = red>bedevil</font> <font color = red>out</font> the <font color = red>friendliness</font> the first half of his <font color = red>silents</font> <font color = red>engender</font> by orchestrating a finale that is impenetrable and dull .",0.00047767162322998047,0.0029883384704589844,0,0,0,21,"Failed"
"your children will be <font color = green>occupied</font> for 72 minutes .","your children will be <font color = red>tenanted</font> for 72 minutes .",0.3936344385147095,0.9786369800567627,1,0,1,4,"Successful"
"two <font color = red>hours</font> of sepia-tinted heavy metal <font color = red>images</font> and surround sound effects of people moaning .","two <font color = green>hour</font> of sepia-tinted heavy metal <font color = green>image</font> and surround sound effects of people moaning .",0.3027263879776001,0.5345059633255005,0,1,0,9,"Successful"
"tom green and an ivy league college should <font color = red>never</font> <font color = red>appear</font> together on a marquee , <font color = red>especially</font> when the payoff is an unschooled <font color = red>comedy</font> <font color = red>like</font> stealing harvard , which <font color = red>fails</font> to keep 80 <font color = red>minutes</font> from seeming like 800 .","tom green and an ivy league college should <font color = red>not</font> <font color = red>occur</font> together on a marquee , <font color = red>particularly</font> when the payoff is an unschooled <font color = red>prank</font> <font color = red>love</font> stealing harvard , which <font color = red>flub</font> to keep 80 <font color = red>arcminute</font> from seeming like 800 .",0.0004341006278991699,0.0008260607719421387,0,0,0,35,"Failed"
"a movie where story is almost an afterthought amidst a swirl of colors and inexplicable events .","a movie where story is almost an afterthought amidst a swirl of colors and inexplicable events .",0.9993113279342651,0.9993113279342651,0,0,1,1,"Skipped"
"it takes you somewhere you're not likely to have seen before , but beneath the exotic surface ( and exotic dancing ) it's surprisingly old-fashioned .","it takes you somewhere you're not likely to have seen before , but beneath the exotic surface ( and exotic dancing ) it's surprisingly old-fashioned .",0.9925059676170349,0.9925059676170349,1,1,0,1,"Skipped"
"the <font color = red>densest</font> distillation of roberts' movies ever made .","the <font color = green>dense</font> distillation of roberts' movies ever made .",0.3878698945045471,0.9991695284843445,0,1,0,17,"Successful"
"twohy knows how to inflate the <font color = green>mundane</font> into the scarifying , and <font color = green>gets</font> <font color = green>full</font> <font color = green>mileage</font> out of the <font color = green>rolling</font> of a stray barrel or the <font color = green>unexpected</font> blast of a phonograph record .","twohy knows how to inflate the <font color = green>routine</font> into the scarifying , and <font color = green>get</font> <font color = green>full-of-the-moon</font> <font color = green>milage</font> out of the <font color = green>undulate</font> of a stray barrel or the <font color = green>accidental</font> blast of a phonograph record .",0.0058675408363342285,0.1838945746421814,1,1,1,18,"Failed"
"the kind of trifle that date <font color = green>nights</font> were invented for .","the kind of trifle that date <font color = red>night</font> were invented for .",0.2309296727180481,0.905174970626831,1,0,1,9,"Successful"
"ana's <font color = green>journey</font> is not a stereotypical one of self-discovery , as she's <font color = green>already</font> <font color = green>comfortable</font> enough in her own <font color = green>skin</font> to be proud of her rubenesque <font color = green>physique</font> . . .","ana's <font color = red>excursion</font> is not a stereotypical one of self-discovery , as she's <font color = red>actually</font> <font color = red>well-to-do</font> enough in her own <font color = red>peel</font> to be proud of her rubenesque <font color = red>dumpiness</font> . . .",0.005646705627441406,0.6713452339172363,1,0,1,27,"Successful"
"an old-fashioned but emotionally <font color = green>stirring</font> adventure tale of the kind they <font color = green>rarely</font> make anymore .","an old-fashioned but emotionally <font color = red>agitate</font> adventure tale of the kind they <font color = red>hardly</font> make anymore .",0.0016769766807556152,0.9994138479232788,1,0,1,7,"Successful"
". . . a fairly disposable yet still <font color = green>entertaining</font> b picture .",". . . a fairly disposable yet still <font color = red>disport</font> b picture .",0.0021629929542541504,0.9992788434028625,1,0,1,3,"Successful"
"a <font color = green>real</font> audience-pleaser that will strike a chord with anyone who's <font color = green>ever</font> <font color = green>waited</font> in a doctor's office , emergency room , <font color = green>hospital</font> bed or <font color = green>insurance</font> company office .","a <font color = green>genuine</font> audience-pleaser that will strike a chord with anyone who's <font color = green>always</font> <font color = green>expect</font> in a doctor's office , emergency room , <font color = green>pesthouse</font> bed or <font color = green>security</font> company office .",0.002129077911376953,0.005756199359893799,1,1,1,29,"Failed"
"<font color = red>swims</font> in <font color = red>mediocrity</font> , <font color = red>sticking</font> its head up for a breath of <font color = red>fresh</font> air now and then .","<font color = red>swim</font> in <font color = red>mundaneness</font> , <font color = red>mystify</font> its head up for a breath of <font color = red>reinvigorated</font> air now and then .",0.00045162439346313477,0.4711313843727112,0,0,0,12,"Failed"
""" austin powers in goldmember "" has the right <font color = green>stuff</font> for <font color = green>silly</font> summer entertainment and has enough <font color = green>laughs</font> to <font color = green>sustain</font> interest to the end .",""" austin powers in goldmember "" has the right <font color = red>satiate</font> for <font color = red>ridiculous</font> summer entertainment and has enough <font color = red>jape</font> to <font color = red>support</font> interest to the end .",0.0030270814895629883,0.5107861757278442,1,0,1,30,"Successful"
"you've already seen city by the sea under a variety of titles , but it's <font color = green>worth</font> yet another <font color = green>visit</font> .","you've already seen city by the sea under a variety of titles , but it's <font color = red>deserving</font> yet another <font color = red>trip</font> .",0.007079780101776123,0.8267770409584045,1,0,1,15,"Successful"
"an <font color = green>odd</font> drama set in the world of lingerie models and bar dancers in the midwest that held my interest precisely because it didn't try to .","an <font color = red>unmated</font> drama set in the world of lingerie models and bar dancers in the midwest that held my interest precisely because it didn't try to .",0.12223243713378906,0.5583827495574951,1,0,1,7,"Successful"
"the <font color = red>plot</font> is paper-thin and the <font color = red>characters</font> aren't interesting enough to watch them <font color = red>go</font> about their <font color = red>daily</font> activities for two <font color = red>whole</font> hours .","the <font color = red>complot</font> is paper-thin and the <font color = red>grapheme</font> aren't interesting enough to watch them <font color = red>move</font> about their <font color = red>day-to-day</font> activities for two <font color = red>total</font> hours .",0.000491023063659668,0.0006163120269775391,0,0,0,25,"Failed"
"while the story does seem pretty unbelievable at times , it's awfully <font color = green>entertaining</font> to watch .","while the story does seem pretty unbelievable at times , it's awfully <font color = red>disport</font> to watch .",0.005174756050109863,0.9984117150306702,1,0,1,4,"Successful"
"if you're in the right b-movie frame of mind , it may just scare the pants off you .","if you're in the right b-movie frame of mind , it may just scare the pants off you .",0.9820529818534851,0.9820529818534851,0,0,1,1,"Skipped"
"you will likely prefer to keep on <font color = green>watching</font> .","you will likely prefer to keep on <font color = red>looking</font> .",0.29827290773391724,0.624254047870636,1,0,1,4,"Successful"
"it's a <font color = green>sharp</font> movie about otherwise <font color = green>dull</font> subjects .","it's a <font color = red>sharp-worded</font> movie about otherwise <font color = red>tiresome</font> subjects .",0.00813758373260498,0.999194860458374,1,0,1,12,"Successful"
"<font color = green>time</font> out is as <font color = green>serious</font> as a pink <font color = green>slip</font> . and more than that , it's an observant , unfussily poetic <font color = green>meditation</font> about <font color = green>identity</font> and alienation .","<font color = green>hour</font> out is as <font color = green>unplayful</font> as a pink <font color = green>slip-up</font> . and more than that , it's an observant , unfussily poetic <font color = green>contemplation</font> about <font color = green>selfsameness</font> and alienation .",0.0007349848747253418,0.0055751800537109375,1,1,1,29,"Failed"
"bean <font color = red>drops</font> the ball too many times . . . <font color = red>hoping</font> the nifty <font color = red>premise</font> will create enough interest to make up for an unfocused screenplay .","bean <font color = green>devolve</font> the ball too many times . . . <font color = green>hop-skip</font> the nifty <font color = green>premiss</font> will create enough interest to make up for an unfocused screenplay .",0.0017138123512268066,0.6828434467315674,0,1,0,11,"Successful"
"diaz , applegate , blair and posey are suitably kooky which should appeal to women and they strip down often enough to keep men alert , if not amused .","diaz , applegate , blair and posey are suitably kooky which should appeal to women and they strip down often enough to keep men alert , if not amused .",0.9944061040878296,0.9944061040878296,1,1,0,1,"Skipped"
"what <font color = green>sets</font> this romantic comedy <font color = green>apart</font> from most hollywood romantic comedies is its low-key <font color = green>way</font> of <font color = green>tackling</font> what <font color = green>seems</font> like done-to-death material .","what <font color = green>set</font> this romantic comedy <font color = green>aside</font> from most hollywood romantic comedies is its low-key <font color = green>course</font> of <font color = green>handling</font> what <font color = green>sounds</font> like done-to-death material .",0.002301633358001709,0.2656360864639282,1,1,1,19,"Failed"
"skillful as he is , mr . shyamalan is undone by his pretensions .","skillful as he is , mr . shyamalan is undone by his pretensions .",0.9980992078781128,0.9980992078781128,1,1,0,1,"Skipped"
"a vivid , spicy <font color = green>footnote</font> to history , and a <font color = green>movie</font> that grips and holds you in <font color = green>rapt</font> <font color = green>attention</font> from <font color = green>start</font> to finish .","a vivid , spicy <font color = green>reference</font> to history , and a <font color = green>picture</font> that grips and holds you in <font color = green>rhapsodic</font> <font color = green>care</font> from <font color = green>protrude</font> to finish .",0.0004703998565673828,0.0006967782974243164,1,1,1,27,"Failed"
"the metaphors are provocative , but too <font color = red>often</font> , the <font color = red>viewer</font> is left <font color = red>puzzled</font> by the <font color = red>mechanics</font> of the delivery .","the metaphors are provocative , but too <font color = green>frequently</font> , the <font color = green>bystander</font> is left <font color = green>nonplussed</font> by the <font color = green>mechanism</font> of the delivery .",0.0029878616333007812,0.7534805536270142,0,1,0,34,"Successful"
"supposedly authentic account of a <font color = red>historical</font> event that's far too tragic to <font color = red>merit</font> such superficial <font color = red>treatment</font> .","supposedly authentic account of a <font color = green>diachronic</font> event that's far too tragic to <font color = green>deservingness</font> such superficial <font color = green>detoxification</font> .",0.003731250762939453,0.6281896829605103,0,1,0,21,"Successful"
"i was <font color = red>hoping</font> that it would be <font color = red>sleazy</font> and fun , but it was neither .","i was <font color = red>expecting</font> that it would be <font color = red>seamy</font> and fun , but it was neither .",0.0016350150108337402,0.002771437168121338,0,0,0,9,"Failed"
"the movie isn't <font color = red>painfully</font> bad , something to be 'fully experienced' ; it's just <font color = red>tediously</font> <font color = red>bad</font> , something to be fully <font color = red>forgotten</font> .","the movie isn't <font color = red>distressingly</font> bad , something to be 'fully experienced' ; it's just <font color = red>too</font> <font color = red>unworthiness</font> , something to be fully <font color = red>pretermit</font> .",0.0004108548164367676,0.008774101734161377,0,0,0,23,"Failed"
"the plot is romantic comedy boilerplate from start to finish .","the plot is romantic comedy boilerplate from start to finish .",0.8567391633987427,0.8567391633987427,1,1,0,1,"Skipped"
"there's a lot of tooth in roger dodger . but what's <font color = green>nice</font> is that there's a <font color = green>casual</font> <font color = green>intelligence</font> that permeates the script .","there's a lot of tooth in roger dodger . but what's <font color = red>overnice</font> is that there's a <font color = red>occasional</font> <font color = red>intellect</font> that permeates the script .",0.0076233744621276855,0.8995017409324646,1,0,1,11,"Successful"
"overburdened with complicated plotting and banal <font color = red>dialogue</font>","overburdened with complicated plotting and banal <font color = red>talks</font>",0.0007761716842651367,0.0008153319358825684,0,0,0,20,"Failed"
"a quirky <font color = green>comedy</font> set in newfoundland that cleverly captures the <font color = green>dry</font> <font color = green>wit</font> that's so <font color = green>prevalent</font> on the rock .","a quirky <font color = green>travesty</font> set in newfoundland that cleverly captures the <font color = green>drip-dry</font> <font color = green>humor</font> that's so <font color = green>common</font> on the rock .",0.0004455447196960449,0.0011737942695617676,1,1,1,25,"Failed"
"<font color = red>totally</font> overwrought , deeply biased , and <font color = red>wholly</font> <font color = red>designed</font> to make you <font color = red>feel</font> guilty about ignoring what the filmmakers clearly believe are the <font color = red>greatest</font> <font color = red>musicians</font> of all time .","<font color = red>very</font> overwrought , deeply biased , and <font color = red>perfectly</font> <font color = red>intend</font> to make you <font color = red>believe</font> guilty about ignoring what the filmmakers clearly believe are the <font color = red>finest</font> <font color = red>saxophonist</font> of all time .",0.0015160441398620605,0.022234976291656494,0,0,0,42,"Failed"
"what's most <font color = green>memorable</font> about circuit is that it's shot on digital video , whose <font color = green>tiny</font> <font color = green>camera</font> <font color = green>enables</font> shafer to <font color = green>navigate</font> spaces both large . . . and small . . . with considerable <font color = green>aplomb</font> .","what's most <font color = green>startling</font> about circuit is that it's shot on digital video , whose <font color = green>small</font> <font color = green>camcorder</font> <font color = green>allows</font> shafer to <font color = green>astrogate</font> spaces both large . . . and small . . . with considerable <font color = green>difficulty</font> .",0.0017160773277282715,0.09942406415939331,1,1,1,51,"Failed"
"an encouraging effort from mccrudden","an encouraging effort from mccrudden",0.9982118010520935,0.9982118010520935,1,1,0,1,"Skipped"
"charly comes off as emotionally manipulative and sadly <font color = red>imitative</font> of innumerable past love story derisions .","charly comes off as emotionally manipulative and sadly <font color = green>free</font> of innumerable past love story derisions .",0.0028102993965148926,0.9896599650382996,0,1,0,16,"Successful"
"a sensitive and <font color = green>astute</font> first <font color = green>feature</font> by anne-sophie birot .","a sensitive and <font color = green>shrewd</font> first <font color = green>attribute</font> by anne-sophie birot .",0.000433504581451416,0.00227278470993042,1,1,1,10,"Failed"
"as pedestrian as they <font color = red>come</font> .","as pedestrian as they <font color = red>happen</font> .",0.0005379319190979004,0.0006093978881835938,0,0,0,6,"Failed"
"does a good <font color = green>job</font> of <font color = green>establishing</font> a time and place , and of telling a <font color = green>fascinating</font> character's <font color = green>story</font> .","does a good <font color = green>occupation</font> of <font color = green>establish</font> a time and place , and of telling a <font color = green>enamour</font> character's <font color = green>tarradiddle</font> .",0.0009086132049560547,0.02418297529220581,1,1,1,14,"Failed"
"the artwork is <font color = green>spectacular</font> and unlike most animaton from japan , the characters <font color = green>move</font> with <font color = green>grace</font> and <font color = green>panache</font> .","the artwork is <font color = green>salient</font> and unlike most animaton from japan , the characters <font color = green>go</font> with <font color = green>gracility</font> and <font color = green>plume</font> .",0.002697467803955078,0.014983892440795898,1,1,1,15,"Failed"
"as saccharine as it is disposable .","as saccharine as it is disposable .",0.008121132850646973,0.008121132850646973,0,0,0,1,"Failed"
"here polanski looks back on those places he saw at childhood , and <font color = green>captures</font> them by <font color = green>freeing</font> them from artefact , and by showing them <font color = green>heartbreakingly</font> <font color = green>drably</font> .","here polanski looks back on those places he saw at childhood , and <font color = red>catch</font> them by <font color = red>liberate</font> them from artefact , and by showing them <font color = red>too</font> <font color = red>pretty</font> .",0.00047528743743896484,0.7994199395179749,1,0,1,28,"Successful"
"williams absolutely nails sy's <font color = green>queasy</font> <font color = green>infatuation</font> and overall <font color = green>strangeness</font> .","williams absolutely nails sy's <font color = red>noisome</font> <font color = red>crush</font> and overall <font color = red>foreignness</font> .",0.00387495756149292,0.8710231781005859,1,0,1,15,"Successful"
"'if you are in the mood for an intelligent weepy , it can easily <font color = green>worm</font> its way into your heart . '","'if you are in the mood for an intelligent weepy , it can easily <font color = red>roundworm</font> its way into your heart . '",0.030373752117156982,0.6873062252998352,1,0,1,14,"Successful"
"gangster no . 1 is <font color = green>solid</font> , <font color = green>satisfying</font> fare for <font color = green>adults</font> .","gangster no . 1 is <font color = green>firm</font> , <font color = green>comforting</font> fare for <font color = green>grownup</font> .",0.0011652112007141113,0.0013457536697387695,1,1,1,9,"Failed"
"suffers from its timid parsing of the barn-side target of sons trying to breach gaps in their relationships with their fathers .","suffers from its timid parsing of the barn-side target of sons trying to breach gaps in their relationships with their fathers .",0.9989185333251953,0.9989185333251953,0,0,1,1,"Skipped"
"without resorting to camp or <font color = green>parody</font> , haynes ( like sirk , but <font color = green>differently</font> ) has <font color = green>transformed</font> the <font color = green>rhetoric</font> of hollywood melodrama into something provocative , <font color = green>rich</font> , and strange .","without resorting to camp or <font color = green>humor</font> , haynes ( like sirk , but <font color = green>otherwise</font> ) has <font color = green>stalinize</font> the <font color = green>meaninglessness</font> of hollywood melodrama into something provocative , <font color = green>plenteous</font> , and strange .",0.0005848407745361328,0.017123401165008545,1,1,1,43,"Failed"
"further <font color = red>sad</font> <font color = red>evidence</font> that tom tykwer , <font color = red>director</font> of the resonant and sense-spinning run lola run , has turned out to be a one-trick <font color = red>pony</font> -- a <font color = red>maker</font> of <font color = red>softheaded</font> metaphysical claptrap .","further <font color = red>deplorable</font> <font color = red>demonstrate</font> that tom tykwer , <font color = red>filmmaker</font> of the resonant and sense-spinning run lola run , has turned out to be a one-trick <font color = red>cayuse</font> -- a <font color = red>creator</font> of <font color = red>crazy</font> metaphysical claptrap .",0.0007156729698181152,0.006495356559753418,0,0,0,34,"Failed"
"<font color = green>beautifully</font> crafted and brutally honest , <font color = green>promises</font> <font color = green>offers</font> an unexpected window into the complexities of the middle east <font color = green>struggle</font> and into the <font color = green>humanity</font> of its people .","<font color = green>attractively</font> crafted and brutally honest , <font color = green>commitment</font> <font color = green>offered</font> an unexpected window into the complexities of the middle east <font color = green>war</font> and into the <font color = green>mankind</font> of its people .",0.0007673501968383789,0.0010322332382202148,1,1,1,39,"Failed"
"much <font color = green>credit</font> <font color = green>must</font> be given to the water-camera operating <font color = green>team</font> of don king , sonny miller , and michael stewart . their <font color = green>work</font> is <font color = green>fantastic</font> .","much <font color = green>accredit</font> <font color = green>should</font> be given to the water-camera operating <font color = green>aggroup</font> of don king , sonny miller , and michael stewart . their <font color = green>function</font> is <font color = green>excellent</font> .",0.0016741156578063965,0.02334272861480713,1,1,1,30,"Failed"
"shiner can certainly go the distance , but isn't world championship material","shiner can certainly go the distance , but isn't world championship material",0.9984419345855713,0.9984419345855713,0,0,1,1,"Skipped"
"the filmmakers are playing to the big boys in new york and l . a . to that end , they <font color = red>mock</font> the kind of folks they don't understand , ones they figure the power-lunchers don't care to understand , either .","the filmmakers are playing to the big boys in new york and l . a . to that end , they <font color = green>tantalise</font> the kind of folks they don't understand , ones they figure the power-lunchers don't care to understand , either .",0.0004717111587524414,0.9744186401367188,0,1,0,5,"Successful"
"a gangster movie with the capacity to <font color = green>surprise</font> .","a gangster movie with the capacity to <font color = red>peripeteia</font> .",0.0011518001556396484,0.6021890044212341,1,0,1,8,"Successful"
"a <font color = green>film</font> of delicate interpersonal <font color = green>dances</font> . caine makes us <font color = green>watch</font> as his <font color = green>character</font> awakens to the <font color = green>notion</font> that to be human is <font color = green>eventually</font> to have to <font color = green>choose</font> . it's a sight to behold .","a <font color = green>flick</font> of delicate interpersonal <font color = green>saltation</font> . caine makes us <font color = green>surveillance</font> as his <font color = green>lineament</font> awakens to the <font color = green>mumpsimus</font> that to be human is <font color = green>finally</font> to have to <font color = green>opt</font> . it's a sight to behold .",0.0005478262901306152,0.003589808940887451,1,1,1,36,"Failed"
"gangs , despite the <font color = green>gravity</font> of its subject matter , is often as <font color = green>fun</font> to watch as a good spaghetti western .","gangs , despite the <font color = red>earnestness</font> of its subject matter , is often as <font color = red>funniness</font> to watch as a good spaghetti western .",0.011131644248962402,0.9984105825424194,1,0,1,21,"Successful"
"director lee has a true cinematic knack , but it's <font color = green>also</font> <font color = green>nice</font> to see a <font color = green>movie</font> with its <font color = green>heart</font> so <font color = green>thoroughly</font> , unabashedly on its sleeve .","director lee has a true cinematic knack , but it's <font color = red>too</font> <font color = red>good</font> to see a <font color = red>flick</font> with its <font color = red>nub</font> so <font color = red>exhaustively</font> , unabashedly on its sleeve .",0.0012097954750061035,0.9614495038986206,1,0,1,34,"Successful"
"the <font color = red>uneven</font> <font color = red>movie</font> does have its <font color = red>charms</font> and its funny moments but not <font color = red>quite</font> enough of them .","the <font color = red>spotty</font> <font color = red>flick</font> does have its <font color = red>appealingness</font> and its funny moments but not <font color = red>rather</font> enough of them .",0.0017948150634765625,0.0021195411682128906,0,0,0,26,"Failed"
"does anyone much think the central story of brendan behan is that he was a bisexual sweetheart before he took to drink ?","does anyone much think the central story of brendan behan is that he was a bisexual sweetheart before he took to drink ?",0.8861185908317566,0.8861185908317566,1,1,0,1,"Skipped"
"saved from being merely way-cool by a basic , credible compassion .","saved from being merely way-cool by a basic , credible compassion .",0.8374590873718262,0.8374590873718262,0,0,1,1,"Skipped"
"the exploitative , clumsily <font color = red>staged</font> violence <font color = red>overshadows</font> everything , including most of the <font color = red>actors</font> .","the exploitative , clumsily <font color = red>orchestrated</font> violence <font color = red>destroys</font> everything , including most of the <font color = red>actor</font> .",0.0005913972854614258,0.0015361309051513672,0,0,0,30,"Failed"
"this director's cut -- which adds 51 <font color = red>minutes</font> -- <font color = red>takes</font> a great <font color = red>film</font> and turns it into a mundane soap <font color = red>opera</font> .","this director's cut -- which adds 51 <font color = red>hansard</font> -- <font color = red>select</font> a great <font color = red>movie</font> and turns it into a mundane soap <font color = red>theatre</font> .",0.0011771321296691895,0.09613221883773804,0,0,0,23,"Failed"
"feels more like a rejected x-files <font color = red>episode</font> than a <font color = red>credible</font> <font color = red>account</font> of a puzzling real-life happening .","feels more like a rejected x-files <font color = red>idyll</font> than a <font color = red>believable</font> <font color = red>accounting</font> of a puzzling real-life happening .",0.0010510087013244629,0.00126725435256958,0,0,0,9,"Failed"
"as his circle of friends keeps getting <font color = red>smaller</font> one of the <font color = red>characters</font> in long time dead <font color = red>says</font> 'i'm telling you , this is f * * * ed' . <font color = red>maybe</font> he was <font color = red>reading</font> the <font color = red>minds</font> of the <font color = red>audience</font> .","as his circle of friends keeps getting <font color = red>modest</font> one of the <font color = red>trait</font> in long time dead <font color = red>say</font> 'i'm telling you , this is f * * * ed' . <font color = red>perhaps</font> he was <font color = red>read</font> the <font color = red>mind</font> of the <font color = red>readership</font> .",0.0021294355392456055,0.0760812759399414,0,0,0,21,"Failed"
"it's so <font color = red>downbeat</font> and <font color = red>nearly</font> humorless that it <font color = red>becomes</font> a <font color = red>chore</font> to sit through -- despite some first-rate performances by its lead .","it's so <font color = red>bleak</font> and <font color = red>closely</font> humorless that it <font color = red>is</font> a <font color = red>task</font> to sit through -- despite some first-rate performances by its lead .",0.0005832910537719727,0.0008320808410644531,0,0,0,20,"Failed"
"a journey spanning <font color = green>nearly</font> three <font color = green>decades</font> of <font color = green>bittersweet</font> camaraderie and <font color = green>history</font> , in which we feel that we truly know what makes holly and marina <font color = green>tick</font> , and our <font color = green>hearts</font> go out to them as both <font color = green>continue</font> to <font color = green>negotiate</font> their imperfect , love-hate <font color = green>relationship</font> .","a journey spanning <font color = green>virtually</font> three <font color = green>years</font> of <font color = green>semisweet</font> camaraderie and <font color = green>noesis</font> , in which we feel that we truly know what makes holly and marina <font color = green>ticktack</font> , and our <font color = green>affectionateness</font> go out to them as both <font color = green>proceed</font> to <font color = green>broker</font> their imperfect , love-hate <font color = green>acquaintanceship</font> .",0.0004743337631225586,0.0021497011184692383,1,1,1,49,"Failed"
"<font color = red>strident</font> and inelegant in its 'message-movie' <font color = red>posturing</font> .","<font color = green>sibilant</font> and inelegant in its 'message-movie' <font color = green>comport</font> .",0.00041872262954711914,0.9269881844520569,0,1,0,11,"Successful"
"the ethos of the chelsea hotel may shape hawke's artistic aspirations , but he hasn't yet <font color = red>coordinated</font> his own dv poetry with the beat he hears in his soul .","the ethos of the chelsea hotel may shape hawke's artistic aspirations , but he hasn't yet <font color = green>misalign</font> his own dv poetry with the beat he hears in his soul .",0.010041773319244385,0.7739143371582031,0,1,0,9,"Successful"
"the santa clause 2 is a <font color = red>barely</font> <font color = red>adequate</font> babysitter for older kids , but i've <font color = red>got</font> to <font color = red>give</font> it thumbs down .","the santa clause 2 is a <font color = red>just</font> <font color = red>enough</font> babysitter for older kids , but i've <font color = red>obtain</font> to <font color = red>afford</font> it thumbs down .",0.0009646415710449219,0.001367032527923584,0,0,0,18,"Failed"
"a period story about a catholic boy who tries to help a jewish friend get into heaven by sending the audience straight to hell .","a period story about a catholic boy who tries to help a jewish friend get into heaven by sending the audience straight to hell .",0.6646946668624878,0.6646946668624878,1,1,0,1,"Skipped"
"pratfalls aside , barbershop gets its greatest play from the <font color = green>timeless</font> <font color = green>spectacle</font> of people really talking to each other .","pratfalls aside , barbershop gets its greatest play from the <font color = red>endless</font> <font color = red>foul-up</font> of people really talking to each other .",0.0008019804954528809,0.9703234434127808,1,0,1,11,"Successful"
"a so-so , made-for-tv something <font color = red>posing</font> as a <font color = red>real</font> <font color = red>movie</font> .","a so-so , made-for-tv something <font color = green>mystify</font> as a <font color = green>genuine</font> <font color = green>film</font> .",0.00038504600524902344,0.858060896396637,0,1,0,16,"Successful"
"steers , in his feature <font color = green>film</font> debut , has <font color = green>created</font> a <font color = green>brilliant</font> motion <font color = green>picture</font> .","steers , in his feature <font color = green>movie</font> debut , has <font color = green>build</font> a <font color = green>splendid</font> motion <font color = green>depiction</font> .",0.0006858110427856445,0.001850128173828125,1,1,1,35,"Failed"
"the world needs more filmmakers with passionate enthusiasms like martin scorsese . but it doesn't need gangs of new york .","the world needs more filmmakers with passionate enthusiasms like martin scorsese . but it doesn't need gangs of new york .",0.9957497715950012,0.9957497715950012,1,1,0,1,"Skipped"
"laugh-out-loud lines , <font color = green>adorably</font> ditsy but heartfelt performances , and sparkling , <font color = green>bittersweet</font> <font color = green>dialogue</font> that <font color = green>cuts</font> to the chase of the modern girl's <font color = green>dilemma</font> .","laugh-out-loud lines , <font color = green>overly</font> ditsy but heartfelt performances , and sparkling , <font color = green>waxwork</font> <font color = green>duologue</font> that <font color = green>reduce</font> to the chase of the modern girl's <font color = green>perplexity</font> .",0.0006408095359802246,0.19074523448944092,1,1,1,52,"Failed"
"spy-vs . -spy action <font color = red>flick</font> with antonio banderas and lucy liu never <font color = red>comes</font> together .","spy-vs . -spy action <font color = red>film</font> with antonio banderas and lucy liu never <font color = red>arrive</font> together .",0.000632941722869873,0.0008643269538879395,0,0,0,9,"Failed"
