"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"<font color = red>overburdened</font> with <font color = red>complicated</font> <font color = red>plotting</font> and <font color = red>banal</font> <font color = red>dialogue</font>","<font color = red>burden</font> with <font color = red>difficult</font> <font color = red>conspirators</font> and <font color = red>inconsequential</font> <font color = red>negotiations</font>",0.0007761716842651367,0.008052527904510498,0,0,0,153,"Failed"
"a quirky comedy <font color = green>set</font> in newfoundland that <font color = green>cleverly</font> captures the dry <font color = green>wit</font> that's so <font color = green>prevalent</font> on the <font color = green>rock</font> .","a quirky comedy <font color = red>establishes</font> in newfoundland that <font color = red>clumsily</font> captures the dry <font color = red>resourcefulness</font> that's so <font color = red>ordinary</font> on the <font color = red>roc</font> .",0.0004455447196960449,0.5470119714736938,1,0,1,91,"Successful"
"totally <font color = red>overwrought</font> , deeply biased , and wholly designed to make you feel guilty about ignoring what the filmmakers clearly believe are the greatest musicians of all time .","totally <font color = green>excitable</font> , deeply biased , and wholly designed to make you feel guilty about ignoring what the filmmakers clearly believe are the greatest musicians of all time .",0.0015160441398620605,0.9881765246391296,0,1,0,56,"Successful"
"what's most <font color = green>memorable</font> about circuit is that it's shot on digital video , whose tiny <font color = green>camera</font> enables shafer to navigate <font color = green>spaces</font> both <font color = green>large</font> . . . and small . . . with considerable aplomb .","what's most <font color = red>stupendous</font> about circuit is that it's shot on digital video , whose tiny <font color = red>sala</font> enables shafer to navigate <font color = red>forums</font> both <font color = red>gigantic</font> . . . and small . . . with considerable aplomb .",0.0017160773277282715,0.5318870544433594,1,0,1,142,"Successful"
"an encouraging effort from mccrudden","an encouraging effort from mccrudden",0.9982118010520935,0.9982118010520935,1,1,0,1,"Skipped"
"charly comes off as emotionally <font color = red>manipulative</font> and sadly imitative of <font color = red>innumerable</font> past love story derisions .","charly comes off as emotionally <font color = green>avaricious</font> and sadly imitative of <font color = green>many</font> past love story derisions .",0.0028102993965148926,0.6150840520858765,0,1,0,85,"Successful"
"a <font color = green>sensitive</font> and astute first <font color = green>feature</font> by anne-sophie birot .","a <font color = red>problematic</font> and astute first <font color = red>specifications</font> by anne-sophie birot .",0.000433504581451416,0.9944048523902893,1,0,1,58,"Successful"
"as pedestrian as they <font color = red>come</font> .","as pedestrian as they <font color = red>happened</font> .",0.0005379319190979004,0.000687718391418457,0,0,0,36,"Failed"
"does a good <font color = green>job</font> of <font color = green>establishing</font> a <font color = green>time</font> and <font color = green>place</font> , and of telling a <font color = green>fascinating</font> character's <font color = green>story</font> .","does a good <font color = red>occupation</font> of <font color = red>built</font> a <font color = red>clocking</font> and <font color = red>mise</font> , and of telling a <font color = red>charming</font> character's <font color = red>mythical</font> .",0.0009086132049560547,0.6103227138519287,1,0,1,219,"Successful"
"the artwork is <font color = green>spectacular</font> and unlike most animaton from <font color = green>japan</font> , the characters <font color = green>move</font> with grace and <font color = green>panache</font> .","the artwork is <font color = red>stupendous</font> and unlike most animaton from <font color = red>yen</font> , the characters <font color = red>mover</font> with grace and <font color = red>quill</font> .",0.002697467803955078,0.9700171947479248,1,0,1,105,"Successful"
"as <font color = red>saccharine</font> as it is disposable .","as <font color = green>sweetened</font> as it is disposable .",0.008121132850646973,0.9197587966918945,0,1,0,38,"Successful"
"here polanski looks back on those <font color = green>places</font> he saw at childhood , and <font color = green>captures</font> them by freeing them from artefact , and by showing them heartbreakingly drably .","here polanski looks back on those <font color = red>websites</font> he saw at childhood , and <font color = red>incarcerate</font> them by freeing them from artefact , and by showing them heartbreakingly drably .",0.00047528743743896484,0.5156764388084412,1,0,1,97,"Successful"
"williams <font color = green>absolutely</font> nails sy's queasy infatuation and overall strangeness .","williams <font color = red>flatly</font> nails sy's queasy infatuation and overall strangeness .",0.00387495756149292,0.9980107545852661,1,0,1,56,"Successful"
"'if you are in the mood for an intelligent weepy , it can easily worm its way into your <font color = green>heart</font> . '","'if you are in the mood for an intelligent weepy , it can easily worm its way into your <font color = red>coeur</font> . '",0.030373752117156982,0.8649927973747253,1,0,1,24,"Successful"
"gangster no . 1 is solid , <font color = green>satisfying</font> <font color = green>fare</font> for adults .","gangster no . 1 is solid , <font color = red>fecund</font> <font color = red>coste</font> for adults .",0.0011652112007141113,0.9982188940048218,1,0,1,59,"Successful"
"suffers from its timid parsing of the barn-side target of sons trying to breach gaps in their relationships with their fathers .","suffers from its timid parsing of the barn-side target of sons trying to breach gaps in their relationships with their fathers .",0.9989185333251953,0.9989185333251953,0,0,1,1,"Skipped"
"without resorting to camp or parody , haynes ( like sirk , but differently ) <font color = green>has</font> <font color = green>transformed</font> the rhetoric of <font color = green>hollywood</font> melodrama into something provocative , rich , and strange .","without resorting to camp or parody , haynes ( like sirk , but differently ) <font color = red>possessed</font> <font color = red>tampered</font> the rhetoric of <font color = red>broadway</font> melodrama into something provocative , rich , and strange .",0.0005848407745361328,0.8722694516181946,1,0,1,85,"Successful"
"<font color = red>further</font> <font color = red>sad</font> evidence that tom tykwer , <font color = red>director</font> of the resonant and sense-spinning run lola run , has turned out to be a one-trick pony -- a maker of softheaded metaphysical claptrap .","<font color = green>moreover</font> <font color = green>mournful</font> evidence that tom tykwer , <font color = green>master</font> of the resonant and sense-spinning run lola run , has turned out to be a one-trick pony -- a maker of softheaded metaphysical claptrap .",0.0007156729698181152,0.8054075837135315,0,1,0,128,"Successful"
"<font color = green>beautifully</font> <font color = green>crafted</font> and <font color = green>brutally</font> honest , <font color = green>promises</font> <font color = green>offers</font> an unexpected window into the <font color = green>complexities</font> of the <font color = green>middle</font> <font color = green>east</font> <font color = green>struggle</font> and into the humanity of its people .","<font color = red>unbelievably</font> <font color = red>fabricated</font> and <font color = red>hastily</font> honest , <font color = red>dedication</font> <font color = red>proposing</font> an unexpected window into the <font color = red>technicalities</font> of the <font color = red>average</font> <font color = red>eastern</font> <font color = red>hostilities</font> and into the humanity of its people .",0.0007673501968383789,0.9618951082229614,1,0,1,283,"Successful"
"much credit must be given to the water-camera operating team of don king , sonny miller , and michael stewart . their work is <font color = green>fantastic</font> .","much credit must be given to the water-camera operating team of don king , sonny miller , and michael stewart . their work is <font color = red>magnifique</font> .",0.0016741156578063965,0.9856311678886414,1,0,1,57,"Successful"
"shiner can certainly go the distance , but isn't world championship material","shiner can certainly go the distance , but isn't world championship material",0.9984419345855713,0.9984419345855713,0,0,1,1,"Skipped"
"the <font color = red>filmmakers</font> are playing to the big boys in new york and l . a . to that <font color = red>end</font> , they mock the <font color = red>kind</font> of folks they don't <font color = red>understand</font> , ones they <font color = red>figure</font> the power-lunchers don't <font color = red>care</font> to <font color = red>understand</font> , either .","the <font color = green>cinematography</font> are playing to the big boys in new york and l . a . to that <font color = green>extremity</font> , they mock the <font color = green>kinds</font> of folks they don't <font color = green>mindful</font> , ones they <font color = green>number</font> the power-lunchers don't <font color = green>loving</font> to <font color = green>fathom</font> , either .",0.0004717111587524414,0.5390090942382812,0,1,0,190,"Successful"
"a <font color = green>gangster</font> <font color = green>movie</font> with the capacity to <font color = green>surprise</font> .","a <font color = red>crook</font> <font color = red>kino</font> with the capacity to <font color = red>stupor</font> .",0.0011518001556396484,0.999540388584137,1,0,1,115,"Successful"
"a film of delicate <font color = green>interpersonal</font> <font color = green>dances</font> . <font color = green>caine</font> makes <font color = green>us</font> <font color = green>watch</font> as his <font color = green>character</font> <font color = green>awakens</font> to the <font color = green>notion</font> that to <font color = green>be</font> human is <font color = green>eventually</font> to <font color = green>have</font> to <font color = green>choose</font> . it's a <font color = green>sight</font> to <font color = green>behold</font> .","a film of delicate <font color = red>personal</font> <font color = red>cheer</font> . <font color = red>jia</font> makes <font color = red>our</font> <font color = red>monitoring</font> as his <font color = red>specifications</font> <font color = red>stirs</font> to the <font color = red>inkling</font> that to <font color = red>fi</font> human is <font color = red>probably</font> to <font color = red>got</font> to <font color = red>options</font> . it's a <font color = red>brainchild</font> to <font color = red>presume</font> .",0.0005478262901306152,0.9738485813140869,1,0,1,359,"Successful"
"gangs , despite the gravity of its subject matter , is often as fun to watch as a <font color = green>good</font> spaghetti <font color = green>western</font> .","gangs , despite the gravity of its subject matter , is often as fun to watch as a <font color = red>appropriate</font> spaghetti <font color = red>ouest</font> .",0.011131644248962402,0.5739593505859375,1,0,1,45,"Successful"
"director lee has a true cinematic knack , but it's also nice to <font color = green>see</font> a movie with its <font color = green>heart</font> so thoroughly , unabashedly on its sleeve .","director lee has a true cinematic knack , but it's also nice to <font color = red>presume</font> a movie with its <font color = red>coeur</font> so thoroughly , unabashedly on its sleeve .",0.0012097954750061035,0.9833874702453613,1,0,1,77,"Successful"
"the <font color = red>uneven</font> <font color = red>movie</font> <font color = red>does</font> <font color = red>have</font> its <font color = red>charms</font> and its <font color = red>funny</font> <font color = red>moments</font> but not <font color = red>quite</font> enough of them .","the <font color = red>jagged</font> <font color = red>film</font> <font color = red>is</font> <font color = red>am</font> its <font color = red>splendid</font> and its <font color = red>wry</font> <font color = red>lengths</font> but not <font color = red>deeply</font> enough of them .",0.0017948150634765625,0.028903961181640625,0,0,0,204,"Failed"
"does anyone much think the central story of brendan behan is that he was a bisexual sweetheart before he took to drink ?","does anyone much think the central story of brendan behan is that he was a bisexual sweetheart before he took to drink ?",0.8861185908317566,0.8861185908317566,1,1,0,1,"Skipped"
"saved from being merely way-cool by a basic , credible compassion .","saved from being merely way-cool by a basic , credible compassion .",0.8374590873718262,0.8374590873718262,0,0,1,1,"Skipped"
"the <font color = red>exploitative</font> , <font color = red>clumsily</font> <font color = red>staged</font> violence overshadows everything , <font color = red>including</font> most of the <font color = red>actors</font> .","the <font color = green>operational</font> , <font color = green>joyously</font> <font color = green>graduated</font> violence overshadows everything , <font color = green>embrace</font> most of the <font color = green>agent</font> .",0.0005913972854614258,0.9990244507789612,0,1,0,127,"Successful"
"this director's cut -- which adds 51 minutes -- takes a great film and turns it into a <font color = red>mundane</font> soap opera .","this director's cut -- which adds 51 minutes -- takes a great film and turns it into a <font color = green>commonplace</font> soap opera .",0.0011771321296691895,0.8637511730194092,0,1,0,22,"Successful"
"feels more like a <font color = red>rejected</font> x-files <font color = red>episode</font> than a <font color = red>credible</font> <font color = red>account</font> of a <font color = red>puzzling</font> real-life <font color = red>happening</font> .","feels more like a <font color = red>dismissing</font> x-files <font color = red>happenings</font> than a <font color = red>conclusive</font> <font color = red>gl</font> of a <font color = red>breathtaking</font> real-life <font color = red>arise</font> .",0.0010510087013244629,0.004909515380859375,0,0,0,141,"Failed"
"as his circle of friends keeps getting smaller one of the <font color = red>characters</font> in long time dead <font color = red>says</font> 'i'm telling you , this is f * * * ed' . <font color = red>maybe</font> he was reading the minds of the audience .","as his circle of friends keeps getting smaller one of the <font color = green>hallmarks</font> in long time dead <font color = green>saying</font> 'i'm telling you , this is f * * * ed' . <font color = green>eventually</font> he was reading the minds of the audience .",0.0021294355392456055,0.7432492971420288,0,1,0,96,"Successful"
"it's <font color = red>so</font> downbeat and <font color = red>nearly</font> humorless that it <font color = red>becomes</font> a <font color = red>chore</font> to sit through -- <font color = red>despite</font> some first-rate performances by its <font color = red>lead</font> .","it's <font color = green>still</font> downbeat and <font color = green>almost</font> humorless that it <font color = green>achieves</font> a <font color = green>tiring</font> to sit through -- <font color = green>than</font> some first-rate performances by its <font color = green>strides</font> .",0.0005832910537719727,0.8254672288894653,0,1,0,137,"Successful"
"a <font color = green>journey</font> spanning <font color = green>nearly</font> <font color = green>three</font> decades of bittersweet <font color = green>camaraderie</font> and history , in which we feel that we <font color = green>truly</font> know what <font color = green>makes</font> holly and marina tick , and our hearts go out to them as both <font color = green>continue</font> to negotiate their imperfect , love-hate relationship .","a <font color = red>displacement</font> spanning <font color = red>barely</font> <font color = red>two</font> decades of bittersweet <font color = red>friendship</font> and history , in which we feel that we <font color = red>awfully</font> know what <font color = red>paid</font> holly and marina tick , and our hearts go out to them as both <font color = red>ceaseless</font> to negotiate their imperfect , love-hate relationship .",0.0004743337631225586,0.9818079471588135,1,0,1,209,"Successful"
"strident and inelegant in its 'message-movie' <font color = red>posturing</font> .","strident and inelegant in its 'message-movie' <font color = green>elegant</font> .",0.00041872262954711914,0.9652922749519348,0,1,0,26,"Successful"
"the <font color = red>ethos</font> of the chelsea hotel may shape hawke's artistic aspirations , but he hasn't yet <font color = red>coordinated</font> his <font color = red>own</font> <font color = red>dv</font> poetry with the beat he hears in his soul .","the <font color = green>mores</font> of the chelsea hotel may shape hawke's artistic aspirations , but he hasn't yet <font color = green>coordinator</font> his <font color = green>alone</font> <font color = green>cae</font> poetry with the beat he hears in his soul .",0.010041773319244385,0.9643685221672058,0,1,0,88,"Successful"
"the santa clause 2 is a <font color = red>barely</font> <font color = red>adequate</font> babysitter for older kids , but i've got to <font color = red>give</font> it <font color = red>thumbs</font> down .","the santa clause 2 is a <font color = green>nearly</font> <font color = green>opportune</font> babysitter for older kids , but i've got to <font color = green>provide</font> it <font color = green>inch</font> down .",0.0009646415710449219,0.5733188390731812,0,1,0,113,"Successful"
"a period story about a catholic boy who tries to help a jewish friend get into heaven by sending the audience straight to hell .","a period story about a catholic boy who tries to help a jewish friend get into heaven by sending the audience straight to hell .",0.6646946668624878,0.6646946668624878,1,1,0,1,"Skipped"
"pratfalls aside , barbershop gets its greatest play from the <font color = green>timeless</font> spectacle of people really talking to each other .","pratfalls aside , barbershop gets its greatest play from the <font color = red>bottomless</font> spectacle of people really talking to each other .",0.0008019804954528809,0.8972915410995483,1,0,1,50,"Successful"
"a so-so , made-for-tv something posing as a <font color = red>real</font> <font color = red>movie</font> .","a so-so , made-for-tv something posing as a <font color = red>precise</font> <font color = red>photographer</font> .",0.00038504600524902344,0.0008720755577087402,0,0,0,72,"Failed"
"steers , in his feature film debut , has <font color = green>created</font> a <font color = green>brilliant</font> motion picture .","steers , in his feature film debut , has <font color = red>inflicted</font> a <font color = red>briiliant</font> motion picture .",0.0006858110427856445,0.9992687106132507,1,0,1,105,"Successful"
"the world needs more filmmakers with passionate enthusiasms like martin scorsese . but it doesn't need gangs of new york .","the world needs more filmmakers with passionate enthusiasms like martin scorsese . but it doesn't need gangs of new york .",0.9957497715950012,0.9957497715950012,1,1,0,1,"Skipped"
"laugh-out-loud <font color = green>lines</font> , adorably ditsy but <font color = green>heartfelt</font> <font color = green>performances</font> , and sparkling , <font color = green>bittersweet</font> dialogue that <font color = green>cuts</font> to the <font color = green>chase</font> of the <font color = green>modern</font> girl's dilemma .","laugh-out-loud <font color = red>plumbing</font> , adorably ditsy but <font color = red>devout</font> <font color = red>reproductions</font> , and sparkling , <font color = red>heartwarming</font> dialogue that <font color = red>decrease</font> to the <font color = red>hounding</font> of the <font color = red>recent</font> girl's dilemma .",0.0006408095359802246,0.9886675477027893,1,0,1,160,"Successful"
"spy-vs . -<font color = red>spy</font> <font color = red>action</font> <font color = red>flick</font> with antonio banderas and <font color = red>lucy</font> liu never <font color = red>comes</font> <font color = red>together</font> .","spy-vs . -<font color = green>espionage</font> <font color = green>proceedings</font> <font color = green>cinematography</font> with antonio banderas and <font color = green>emilia</font> liu never <font color = green>entails</font> <font color = green>collectively</font> .",0.000632941722869873,0.9752395153045654,0,1,0,144,"Successful"
"this is an insultingly <font color = red>inept</font> and <font color = red>artificial</font> examination of grief and its impacts upon the relationships of the survivors .","this is an insultingly <font color = green>feckless</font> and <font color = green>synthetic</font> examination of grief and its impacts upon the relationships of the survivors .",0.0007861852645874023,0.8882631659507751,0,1,0,48,"Successful"
"neither quite a comedy nor a romance , more of an impish divertissement of themes that interest attal and gainsbourg -- they live together -- the film has a lot of <font color = green>charm</font> .","neither quite a comedy nor a romance , more of an impish divertissement of themes that interest attal and gainsbourg -- they live together -- the film has a lot of <font color = red>charming</font> .",0.007913768291473389,0.9635051488876343,1,0,1,51,"Successful"
"performances are <font color = green>potent</font> , and the women's <font color = green>stories</font> are <font color = green>ably</font> <font color = green>intercut</font> and <font color = green>involving</font> .","performances are <font color = green>pompous</font> , and the women's <font color = green>narration</font> are <font color = green>tactfully</font> <font color = green>reshot</font> and <font color = green>concerning</font> .",0.0006192922592163086,0.0035670995712280273,1,1,1,175,"Failed"
". . . a ho-hum affair , always watchable yet <font color = red>hardly</font> memorable .",". . . a ho-hum affair , always watchable yet <font color = green>exclusively</font> memorable .",0.0009043216705322266,0.9994385242462158,0,1,0,32,"Successful"
"<font color = green>ice</font> <font color = green>age</font> won't drop your <font color = green>jaw</font> , but it <font color = green>will</font> <font color = green>warm</font> your heart , and i'm giving it a <font color = green>strong</font> thumbs up .","<font color = red>frosted</font> <font color = red>seniority</font> won't drop your <font color = red>chin</font> , but it <font color = red>desired</font> <font color = red>soured</font> your heart , and i'm giving it a <font color = red>severe</font> thumbs up .",0.0024992823600769043,0.7512291073799133,1,0,1,138,"Successful"
"a <font color = green>brilliant</font> , <font color = green>absurd</font> collection of vignettes that , in their own idiosyncratic way , sum up the strange horror of life in the new <font color = green>millennium</font> .","a <font color = red>glossy</font> , <font color = red>ridiculous</font> collection of vignettes that , in their own idiosyncratic way , sum up the strange horror of life in the new <font color = red>purposes</font> .",0.0003752708435058594,0.9968187212944031,1,0,1,88,"Successful"
"the master of disguise is awful . it's pauly shore <font color = red>awful</font> . don't say you weren't warned .","the master of disguise is awful . it's pauly shore <font color = green>fearsome</font> . don't say you weren't warned .",0.011807262897491455,0.5509587526321411,0,1,0,44,"Successful"
"scherfig , the writer-director , has made a <font color = green>film</font> <font color = green>so</font> unabashedly hopeful that it actually makes the <font color = green>heart</font> soar . yes , soar .","scherfig , the writer-director , has made a <font color = red>filming</font> <font color = red>instead</font> unabashedly hopeful that it actually makes the <font color = red>cardiology</font> soar . yes , soar .",0.0017386078834533691,0.548640251159668,1,0,1,66,"Successful"
"yet another self-consciously overwritten <font color = red>story</font> about a rag-tag <font color = red>bunch</font> of would-be <font color = red>characters</font> that team up for a can't-miss heist -- only to <font color = red>have</font> it all <font color = red>go</font> <font color = red>wrong</font> .","yet another self-consciously overwritten <font color = red>anecdote</font> about a rag-tag <font color = red>horde</font> of would-be <font color = red>letters</font> that team up for a can't-miss heist -- only to <font color = red>receive</font> it all <font color = red>went</font> <font color = red>irregular</font> .",0.0005028247833251953,0.0014795660972595215,0,0,0,205,"Failed"
"there's no <font color = green>denying</font> that burns is a <font color = green>filmmaker</font> with a <font color = green>bright</font> future <font color = green>ahead</font> of him .","there's no <font color = red>dismissing</font> that burns is a <font color = red>scriptwriter</font> with a <font color = red>lustrous</font> future <font color = red>earlier</font> of him .",0.0011343955993652344,0.9660924077033997,1,0,1,103,"Successful"
"the <font color = green>film</font> was <font color = green>immensely</font> enjoyable thanks to great performances by both <font color = green>steve</font> buscemi and <font color = green>rosario</font> dawson . . .","the <font color = red>films</font> was <font color = red>horribly</font> enjoyable thanks to great performances by both <font color = red>neil</font> buscemi and <font color = red>gutierrez</font> dawson . . .",0.0028467178344726562,0.5597163438796997,1,0,1,155,"Successful"
"characterisation has been <font color = red>sacrificed</font> for the sake of <font color = red>spectacle</font> .","characterisation has been <font color = green>sacrifice</font> for the sake of <font color = green>proves</font> .",0.001210629940032959,0.839314877986908,0,1,0,80,"Successful"
"tully is worth a <font color = green>look</font> for its true-to-life <font color = green>characters</font> , its <font color = green>sensitive</font> acting , its unadorned <font color = green>view</font> of <font color = green>rural</font> <font color = green>life</font> and the <font color = green>subtle</font> <font color = green>direction</font> of first-timer hilary <font color = green>birmingham</font> .","tully is worth a <font color = red>blankly</font> for its true-to-life <font color = red>featuring</font> , its <font color = red>problematic</font> acting , its unadorned <font color = red>consults</font> of <font color = red>arable</font> <font color = red>vivo</font> and the <font color = red>canny</font> <font color = red>guidance</font> of first-timer hilary <font color = red>midland</font> .",0.0010136961936950684,0.9690970182418823,1,0,1,322,"Successful"
"such a premise is ripe for all manner of lunacy , but kaufman and gondry <font color = red>rarely</font> seem sure of where it should go .","such a premise is ripe for all manner of lunacy , but kaufman and gondry <font color = green>usually</font> seem sure of where it should go .",0.0017181634902954102,0.8000040054321289,0,1,0,34,"Successful"
"deuces <font color = red>wild</font> treads <font color = red>heavily</font> into romeo and juliet/west <font color = red>side</font> <font color = red>story</font> <font color = red>territory</font> , where it <font color = red>plainly</font> <font color = red>has</font> no <font color = red>business</font> <font color = red>going</font> .","deuces <font color = green>cruel</font> treads <font color = green>highly</font> into romeo and juliet/west <font color = green>hand</font> <font color = green>narratives</font> <font color = green>regions</font> , where it <font color = green>explicitly</font> <font color = green>ai</font> no <font color = green>undertake</font> <font color = green>partir</font> .",0.00077056884765625,0.9968867897987366,0,1,0,285,"Successful"
"sometimes we feel as if the film careens from one colorful event to another without respite , but sometimes it must have seemed to frida kahlo as if her life did , too .","sometimes we feel as if the film careens from one colorful event to another without respite , but sometimes it must have seemed to frida kahlo as if her life did , too .",0.8861976265907288,0.8861976265907288,0,0,1,1,"Skipped"
"as relationships shift , director robert j . siegel <font color = green>allows</font> the characters to <font color = green>inhabit</font> their world without cleaving to a <font color = green>narrative</font> arc .","as relationships shift , director robert j . siegel <font color = red>license</font> the characters to <font color = red>stay</font> their world without cleaving to a <font color = red>prose</font> arc .",0.001689314842224121,0.6202785968780518,1,0,1,109,"Successful"
"<font color = red>shame</font> on writer/director vicente aranda for making a <font color = red>florid</font> biopic about <font color = red>mad</font> queens , <font color = red>obsessive</font> relationships , and <font color = red>rampant</font> adultery <font color = red>so</font> <font color = red>dull</font> .","<font color = green>embarassed</font> on writer/director vicente aranda for making a <font color = green>overblown</font> biopic about <font color = green>angry</font> queens , <font color = green>psychopath</font> relationships , and <font color = green>unrestrained</font> adultery <font color = green>appropriately</font> <font color = green>somber</font> .",0.0006798505783081055,0.8547914028167725,0,1,0,214,"Successful"
"cherish would've worked a <font color = red>lot</font> <font color = red>better</font> had it been a <font color = red>short</font> <font color = red>film</font> .","cherish would've worked a <font color = green>afar</font> <font color = green>well</font> had it been a <font color = green>condensed</font> <font color = green>images</font> .",0.006528973579406738,0.6005450487136841,0,1,0,84,"Successful"
"one of the <font color = red>worst</font> <font color = red>movies</font> of the year . . . . <font color = red>watching</font> it was painful .","one of the <font color = green>finest</font> <font color = green>photographing</font> of the year . . . . <font color = green>note</font> it was painful .",0.001389622688293457,0.7747929692268372,0,1,0,137,"Successful"
"this 90-minute dud could <font color = red>pass</font> for mike tyson's <font color = red>e</font> ! true hollywood story .","this 90-minute dud could <font color = green>enactment</font> for mike tyson's <font color = green>fae</font> ! true hollywood story .",0.0021378397941589355,0.6653404235839844,0,1,0,36,"Successful"
"the modern remake of dumas's story is long on narrative and ( too ) short on action .","the modern remake of dumas's story is long on narrative and ( too ) short on action .",0.9984938502311707,0.9984938502311707,0,0,1,1,"Skipped"
"old-fashioned but <font color = green>thoroughly</font> <font color = green>satisfying</font> <font color = green>entertainment</font> .","old-fashioned but <font color = red>severely</font> <font color = red>salubrious</font> <font color = red>distraction</font> .",0.0016220808029174805,0.99880450963974,1,0,1,120,"Successful"
"sex with strangers is <font color = green>fascinating</font> . . .","sex with strangers is <font color = red>puzzling</font> . . .",0.0010467767715454102,0.9985507130622864,1,0,1,37,"Successful"
"one of the funnier <font color = green>movies</font> in town .","one of the funnier <font color = red>filming</font> in town .",0.061911165714263916,0.9962781071662903,1,0,1,46,"Successful"
"the early and middle passages are surprising in how much they engage and even touch us . this is not a classical dramatic animated feature , nor a hip , contemporary , in-jokey one . it's sort of in-between , and it <font color = green>works</font> .","the early and middle passages are surprising in how much they engage and even touch us . this is not a classical dramatic animated feature , nor a hip , contemporary , in-jokey one . it's sort of in-between , and it <font color = red>gig</font> .",0.0016780495643615723,0.8503426909446716,1,0,1,60,"Successful"
"feels <font color = red>strangely</font> <font color = red>hollow</font> at its <font color = red>emotional</font> <font color = red>core</font> .","feels <font color = green>marvelously</font> <font color = green>unoccupied</font> at its <font color = green>psychological</font> <font color = green>key</font> .",0.0022687315940856934,0.9992147088050842,0,1,0,117,"Successful"
"kinnear . . . gives his best <font color = green>screen</font> <font color = green>performance</font> with an oddly <font color = green>winning</font> <font color = green>portrayal</font> of one of life's <font color = green>ultimate</font> losers .","kinnear . . . gives his best <font color = red>screening</font> <font color = red>performing</font> with an oddly <font color = red>wons</font> <font color = red>similarity</font> of one of life's <font color = red>finale</font> losers .",0.00268632173538208,0.649506688117981,1,0,1,118,"Successful"
"<font color = green>elegantly</font> <font color = green>produced</font> and expressively <font color = green>performed</font> , the six <font color = green>musical</font> numbers crystallize <font color = green>key</font> <font color = green>plot</font> moments into minutely <font color = green>detailed</font> <font color = green>wonders</font> of dreamlike ecstasy .","<font color = red>fashionably</font> <font color = red>fabrication</font> and expressively <font color = red>doing</font> , the six <font color = red>choral</font> numbers crystallize <font color = red>sizeable</font> <font color = red>plotting</font> moments into minutely <font color = red>precautionary</font> <font color = red>honeys</font> of dreamlike ecstasy .",0.00039070844650268555,0.722693681716919,1,0,1,244,"Successful"
"one of the best of a <font color = green>growing</font> strain of <font color = green>daring</font> <font color = green>films</font> . . . that <font color = green>argue</font> that any <font color = green>sexual</font> <font color = green>relationship</font> that doesn't hurt anyone and works for its <font color = green>participants</font> is a relationship that is worthy of our respect .","one of the best of a <font color = red>increases</font> strain of <font color = red>brash</font> <font color = red>cinematographers</font> . . . that <font color = red>allegation</font> that any <font color = red>genital</font> <font color = red>respect</font> that doesn't hurt anyone and works for its <font color = red>contributors</font> is a relationship that is worthy of our respect .",0.00043517351150512695,0.7016592025756836,1,0,1,166,"Successful"
"a pretty <font color = green>funny</font> <font color = green>movie</font> , with most of the humor coming , as before , from the incongruous but chemically perfect teaming of crystal and de niro .","a pretty <font color = red>funniest</font> <font color = red>scene</font> , with most of the humor coming , as before , from the incongruous but chemically perfect teaming of crystal and de niro .",0.0038514137268066406,0.8386437892913818,1,0,1,60,"Successful"
"in <font color = green>visual</font> fertility <font color = green>treasure</font> planet rivals the top <font color = green>japanese</font> animations of <font color = green>recent</font> vintage .","in <font color = red>video</font> fertility <font color = red>exchequer</font> planet rivals the top <font color = red>ueno</font> animations of <font color = red>last</font> vintage .",0.0011470317840576172,0.6746066212654114,1,0,1,82,"Successful"
"a <font color = green>highly</font> watchable , giggly little <font color = green>story</font> with a <font color = green>sweet</font> <font color = green>edge</font> to it .","a <font color = red>overly</font> watchable , giggly little <font color = red>conte</font> with a <font color = red>fresh</font> <font color = red>borderline</font> to it .",0.0011605620384216309,0.968413233757019,1,0,1,135,"Successful"
"maryam is a <font color = green>small</font> film , but it offers <font color = green>large</font> <font color = green>rewards</font> .","maryam is a <font color = red>piccolo</font> film , but it offers <font color = red>notable</font> <font color = red>allowance</font> .",0.0012571215629577637,0.7237714529037476,1,0,1,135,"Successful"
"those of you who don't believe in santa claus probably also think that sequels can never capture the magic of the original . well , this movie proves you wrong on both counts .","those of you who don't believe in santa claus probably also think that sequels can never capture the magic of the original . well , this movie proves you wrong on both counts .",0.9515648484230042,0.9515648484230042,0,0,1,1,"Skipped"
"certainly not a good movie , but it wasn't horrible either .","certainly not a good movie , but it wasn't horrible either .",0.798513650894165,0.798513650894165,1,1,0,1,"Skipped"
"<font color = green>beautifully</font> <font color = green>directed</font> and <font color = green>convincingly</font> <font color = green>acted</font> .","<font color = red>appallingly</font> <font color = red>guidance</font> and <font color = red>purposefully</font> <font color = red>behaved</font> .",0.0005552172660827637,0.9992865324020386,1,0,1,194,"Successful"
"the film is . . . determined to treat its characters , weak and strong , as fallible human beings , not caricatures , and to <font color = green>carefully</font> delineate the cost of the inevitable conflicts between human urges and an institution concerned with self-preservation .","the film is . . . determined to treat its characters , weak and strong , as fallible human beings , not caricatures , and to <font color = red>severely</font> delineate the cost of the inevitable conflicts between human urges and an institution concerned with self-preservation .",0.0007924437522888184,0.6307936906814575,1,0,1,60,"Successful"
