"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"throws in enough clever and <font color = green>unexpected</font> <font color = green>twists</font> to <font color = green>make</font> the formula feel fresh .","throws in enough clever and <font color = red>simple</font> <font color = red>instructions</font> to <font color = red>do</font> the formula feel fresh .",0.0009319186210632324,0.9722408652305603,1,0,1,147,"Successful"
"ya-yas everywhere will forgive the flaws and <font color = green>love</font> the film .","ya-yas everywhere will forgive the flaws and <font color = red>stop</font> the film .",0.0010266304016113281,0.99826979637146,1,0,1,55,"Successful"
"assayas' ambitious , sometimes beautiful <font color = green>adaptation</font> of jacques <font color = green>chardonne's</font> <font color = green>novel</font> .","assayas' ambitious , sometimes beautiful <font color = red>parody</font> of jacques <font color = red>debut</font> <font color = red>eau</font> .",0.0016558170318603516,0.6104856729507446,1,0,1,133,"Successful"
"doesn't <font color = red>come</font> <font color = red>close</font> to justifying the hype that surrounded its debut at the sundance <font color = red>film</font> festival two <font color = red>years</font> ago .","doesn't <font color = red>be</font> <font color = red>far</font> to justifying the hype that surrounded its debut at the sundance <font color = red>films</font> festival two <font color = red>weeks</font> ago .",0.0015960335731506348,0.018165290355682373,0,0,0,43,"Failed"
"a <font color = red>word</font> of advice to the makers of the singles ward : celebrity cameos do not automatically <font color = red>equal</font> laughs . and neither do cliches , no matter how 'inside' they are .","a <font color = red>message</font> of advice to the makers of the singles ward : celebrity cameos do not automatically <font color = red>stir</font> laughs . and neither do cliches , no matter how 'inside' they are .",0.001873314380645752,0.18163466453552246,0,0,0,41,"Failed"
"the movie's downfall is to substitute plot for personality . it doesn't <font color = red>really</font> know or care about the characters , and <font color = red>uses</font> them as markers for a series of preordained events .","the movie's downfall is to substitute plot for personality . it doesn't <font color = red>genuinely</font> know or care about the characters , and <font color = red>portrays</font> them as markers for a series of preordained events .",0.0005502104759216309,0.0007549524307250977,0,0,0,86,"Failed"
"from both a <font color = green>great</font> and a terrible story , mr . nelson has <font color = green>made</font> a film that is an undeniably worthy and <font color = green>devastating</font> experience .","from both a <font color = green>positive</font> and a terrible story , mr . nelson has <font color = green>delivered</font> a film that is an undeniably worthy and <font color = green>engaging</font> experience .",0.0007246136665344238,0.002139151096343994,1,1,1,90,"Failed"
"there's something to be said for a studio-produced film that never bothers to hand viewers a suitcase full of easy answers .","there's something to be said for a studio-produced film that never bothers to hand viewers a suitcase full of easy answers .",0.9996370077133179,0.9996370077133179,0,0,1,1,"Skipped"
"this is one of mr . chabrol's <font color = green>subtlest</font> works , but also one of his most uncanny .","this is one of mr . chabrol's <font color = green>few</font> works , but also one of his most uncanny .",0.0009130239486694336,0.0014098286628723145,1,1,1,23,"Failed"
". . . blade ii is still top-heavy with blazing <font color = red>guns</font> , cheatfully filmed martial arts , disintegrating bloodsucker computer <font color = red>effects</font> and jagged camera moves that serve no other <font color = red>purpose</font> than to call attention to themselves .",". . . blade ii is still top-heavy with blazing <font color = green>weaponry</font> , cheatfully filmed martial arts , disintegrating bloodsucker computer <font color = green>animation</font> and jagged camera moves that serve no other <font color = green>part</font> than to call attention to themselves .",0.0007786750793457031,0.5185518860816956,0,1,0,59,"Successful"
"working from a <font color = green>surprisingly</font> sensitive script co-written by gianni romoli . . . ozpetek avoids most of the <font color = green>pitfalls</font> you'd expect in such a potentially sudsy set-up .","working from a <font color = green>less</font> sensitive script co-written by gianni romoli . . . ozpetek avoids most of the <font color = green>trouble</font> you'd expect in such a potentially sudsy set-up .",0.03208273649215698,0.15539342164993286,1,1,1,36,"Failed"
"the venezuelans say things <font color = red>like</font> "" <font color = red>si</font> , pretty much "" and "" por favor , go home "" when <font color = red>talking</font> to americans . that's <font color = red>muy</font> loco , but no more ridiculous than most of the <font color = red>rest</font> of "" dragonfly . ""","the venezuelans say things <font color = red>as</font> "" <font color = red>okay</font> , pretty much "" and "" por favor , go home "" when <font color = red>speaking</font> to americans . that's <font color = red>real</font> loco , but no more ridiculous than most of the <font color = red>words</font> of "" dragonfly . """,0.0027375221252441406,0.06686419248580933,0,0,0,65,"Failed"
"the <font color = green>performances</font> are an <font color = green>absolute</font> <font color = green>joy</font> .","the <font color = red>words</font> are an <font color = red>easy</font> <font color = red>climb</font> .",0.001313626766204834,0.9951775074005127,1,0,1,145,"Successful"
"the self-serious equilibrium makes its point too <font color = red>well</font> ; a movie , like life , isn't <font color = red>much</font> fun without the highs and lows .","the self-serious equilibrium makes its point too <font color = red>lightly</font> ; a movie , like life , isn't <font color = red>more</font> fun without the highs and lows .",0.0007461905479431152,0.009356915950775146,0,0,0,42,"Failed"
"there is something that is so meditative and lyrical about <font color = green>babak</font> payami's <font color = green>boldly</font> quirky iranian drama secret ballot . . . a charming and <font color = green>evoking</font> little ditty that manages to show the <font color = green>gentle</font> and humane side of middle eastern world politics","there is something that is so meditative and lyrical about <font color = green>mirza</font> payami's <font color = green>somewhat</font> quirky iranian drama secret ballot . . . a charming and <font color = green>charming</font> little ditty that manages to show the <font color = green>kind</font> and humane side of middle eastern world politics",0.0008424520492553711,0.0014409422874450684,1,1,1,65,"Failed"
"can i <font color = green>admit</font> xxx is as deep as a petri dish and as well-characterized as a telephone book but <font color = green>still</font> say it was a guilty pleasure ?","can i <font color = red>take</font> xxx is as deep as a petri dish and as well-characterized as a telephone book but <font color = red>even</font> say it was a guilty pleasure ?",0.02574300765991211,0.9955777525901794,1,0,1,38,"Successful"
"while this one gets off with a good natured warning , future lizard endeavors will need to <font color = red>adhere</font> more closely to the laws of laughter","while this one gets off with a good natured warning , future lizard endeavors will need to <font color = green>be</font> more closely to the laws of laughter",0.3828372359275818,0.5014364719390869,0,1,0,61,"Successful"
"a <font color = green>quasi-documentary</font> by french filmmaker karim dridi that celebrates the hardy <font color = green>spirit</font> of cuban music .","a <font color = green>short</font> by french filmmaker karim dridi that celebrates the hardy <font color = green>state</font> of cuban music .",0.00045424699783325195,0.0005599856376647949,1,1,1,20,"Failed"
"<font color = red>eight</font> <font color = red>legged</font> freaks falls <font color = red>flat</font> as a <font color = red>spoof</font> .","<font color = green>seven</font> <font color = green>dark</font> freaks falls <font color = green>free</font> as a <font color = green>fall</font> .",0.0007446408271789551,0.5564819574356079,0,1,0,90,"Successful"
"it's an odd show , pregnant with moods , stillborn except as a <font color = red>harsh</font> <font color = red>conceptual</font> <font color = red>exercise</font> .","it's an odd show , pregnant with moods , stillborn except as a <font color = green>mortal</font> <font color = green>human</font> <font color = green>was</font> .",0.0006712675094604492,0.9254106879234314,0,1,0,116,"Successful"
"it's like an old warner bros . costumer jived with sex -- this could be the movie errol flynn always wanted to make , though bette davis , cast as joan , would have killed him .","it's like an old warner bros . costumer jived with sex -- this could be the movie errol flynn always wanted to make , though bette davis , cast as joan , would have killed him .",0.9926207661628723,0.9926207661628723,0,0,1,1,"Skipped"
"the film's desire to be liked sometimes undermines the possibility for an exploration of the thornier aspects of the nature/nurture argument in regards to homosexuality .","the film's desire to be liked sometimes undermines the possibility for an exploration of the thornier aspects of the nature/nurture argument in regards to homosexuality .",0.9974548816680908,0.9974548816680908,0,0,1,1,"Skipped"
"the story alone could <font color = red>force</font> you to scratch a hole in your head .","the story alone could <font color = green>inspire</font> you to scratch a hole in your head .",0.004877030849456787,0.5119381546974182,0,1,0,57,"Successful"
"its spirit of iconoclastic abandon -- however canned -- makes for unexpectedly giddy <font color = green>viewing</font> .","its spirit of iconoclastic abandon -- however canned -- makes for unexpectedly giddy <font color = red>ity</font> .",0.013650596141815186,0.8689817190170288,1,0,1,60,"Successful"
"if the man from elysian <font color = green>fields</font> is doomed by its smallness , it is also elevated by <font color = green>it--the</font> <font color = green>kind</font> of movie that you enjoy more because you're one of the lucky few who <font color = green>sought</font> it out .","if the man from elysian <font color = green>field</font> is doomed by its smallness , it is also elevated by <font color = green>different</font> <font color = green>sort</font> of movie that you enjoy more because you're one of the lucky few who <font color = green>seek</font> it out .",0.0019562244415283203,0.007317483425140381,1,1,1,27,"Failed"
"the film is strictly <font color = red>routine</font> .","the film is strictly <font color = green>classical</font> .",0.0007596015930175781,0.9958823919296265,0,1,0,47,"Successful"
"the trouble is , its filmmakers <font color = red>run</font> out of clever ideas and visual gags about halfway through .","the trouble is , its filmmakers <font color = red>fresh</font> out of clever ideas and visual gags about halfway through .",0.0009019374847412109,0.08434802293777466,0,0,0,37,"Failed"
"a soap-opera quality twist in the last 20 minutes . . . almost puts the kibosh on what is otherwise a sumptuous work of b-movie imagination .","a soap-opera quality twist in the last 20 minutes . . . almost puts the kibosh on what is otherwise a sumptuous work of b-movie imagination .",0.9994104504585266,0.9994104504585266,0,0,1,1,"Skipped"
""" not really as bad as you might think ! """,""" not really as bad as you might think ! """,0.642410159111023,0.642410159111023,1,1,0,1,"Skipped"
". . . in the pile of useless actioners from mtv <font color = red>schmucks</font> who don't know how to tell a story for more than four minutes .",". . . in the pile of useless actioners from mtv <font color = red>people</font> who don't know how to tell a story for more than four minutes .",0.0005117654800415039,0.0005735158920288086,0,0,0,13,"Failed"
"pull[s] off the rare trick of <font color = green>recreating</font> not only the look of a certain era , but <font color = green>also</font> the feel .","pull[s] off the rare trick of <font color = green>doing</font> not only the look of a certain era , but <font color = green>then</font> the feel .",0.0004717111587524414,0.0010986328125,1,1,1,30,"Failed"
"a tightly directed , <font color = green>highly</font> professional <font color = green>film</font> that's old-fashioned in all the best possible ways .","a tightly directed , <font color = red>barely</font> professional <font color = red>job</font> that's old-fashioned in all the best possible ways .",0.0007179379463195801,0.999406099319458,1,0,1,98,"Successful"
"<font color = red>dull</font> , a <font color = red>road-trip</font> <font color = red>movie</font> <font color = red>that's</font> <font color = red>surprisingly</font> short of both adventure and <font color = red>song</font> .","<font color = green>today</font> , a <font color = green>personal</font> <font color = green>journey</font> <font color = green>isn</font> <font color = green>still</font> short of both adventure and <font color = green>fear</font> .",0.0007171034812927246,0.9989290237426758,0,1,0,218,"Successful"
"the <font color = red>drama</font> discloses almost <font color = red>nothing</font> .","the <font color = green>tale</font> discloses almost <font color = green>truths</font> .",0.0007044076919555664,0.6276269555091858,0,1,0,57,"Successful"
"it's <font color = green>easy</font> to be cynical about documentaries in which underdogs <font color = green>beat</font> the odds and the human spirit <font color = green>triumphs</font> , but westbrook's foundation and dalrymple's film earn their uplift .","it's <font color = green>good</font> to be cynical about documentaries in which underdogs <font color = green>win</font> the odds and the human spirit <font color = green>fails</font> , but westbrook's foundation and dalrymple's film earn their uplift .",0.0029982924461364746,0.007531344890594482,1,1,1,63,"Failed"
"<font color = red>flat</font> , misguided comedy .","<font color = green>hilarious</font> , misguided comedy .",0.0006576180458068848,0.9977949857711792,0,1,0,21,"Successful"
"a banal , <font color = red>virulently</font> <font color = red>unpleasant</font> <font color = red>excuse</font> for a romantic comedy .","a banal , <font color = green>yet</font> <font color = green>important</font> <font color = green>statement</font> for a romantic comedy .",0.000452578067779541,0.998744785785675,0,1,0,124,"Successful"
"it's all arty and jazzy and people sit and stare and turn away from one another instead of talking and it's all about the silences and if you're into that , have at it .","it's all arty and jazzy and people sit and stare and turn away from one another instead of talking and it's all about the silences and if you're into that , have at it .",0.9933773875236511,0.9933773875236511,1,1,0,1,"Skipped"
"adults will certainly want to spend their time in the theater thinking up <font color = red>grocery</font> lists and ways to tell their kids how not to <font color = red>act</font> <font color = red>like</font> pinocchio . as for children , they won't enjoy the movie at all .","adults will certainly want to spend their time in the theater thinking up <font color = red>food</font> lists and ways to tell their kids how not to <font color = red>think</font> <font color = red>while</font> pinocchio . as for children , they won't enjoy the movie at all .",0.0006529688835144043,0.0007445216178894043,0,0,0,41,"Failed"
"a moving and not <font color = green>infrequently</font> breathtaking film .","a moving and not <font color = red>so</font> breathtaking film .",0.0015741586685180664,0.9994680881500244,1,0,1,38,"Successful"
"sure , i <font color = green>hated</font> myself in the morning . but then again , i hate myself most mornings . i still like moonlight mile , better judgment be damned .","sure , i <font color = red>find</font> myself in the morning . but then again , i hate myself most mornings . i still like moonlight mile , better judgment be damned .",0.25731635093688965,0.5234902501106262,1,0,1,25,"Successful"
"mike white's deft <font color = green>combination</font> of serious subject matter and dark , funny <font color = green>humor</font> make "" "" the <font color = green>good</font> girl "" a film worth watching .","mike white's deft <font color = green>knowledge</font> of serious subject matter and dark , funny <font color = green>comedy</font> make "" "" the <font color = green>bad</font> girl "" a film worth watching .",0.000777125358581543,0.0012256503105163574,1,1,1,54,"Failed"
"a <font color = green>joyous</font> occasion","a <font color = red>rainy</font> occasion",0.0013492703437805176,0.9952991604804993,1,0,1,47,"Successful"
"it's an <font color = green>entertaining</font> movie , and the effects , boosted to the <font color = green>size</font> of a downtown hotel , will all but take you to outer space .","it's an <font color = green>actual</font> movie , and the effects , boosted to the <font color = green>top</font> of a downtown hotel , will all but take you to outer space .",0.0010190606117248535,0.0891311764717102,1,1,1,29,"Failed"
"the work of an exhausted , <font color = red>desiccated</font> talent who can't get out of his own way .","the work of an exhausted , <font color = green>beloved</font> talent who can't get out of his own way .",0.0013871192932128906,0.9828923344612122,0,1,0,26,"Successful"
"despite juliet stevenon's <font color = red>attempt</font> to bring cohesion to <font color = red>pamela's</font> emotional roller coaster life , it is not enough to <font color = red>give</font> the film the substance it so <font color = red>desperately</font> needs .","despite juliet stevenon's <font color = red>attempts</font> to bring cohesion to <font color = red>otherwise</font> emotional roller coaster life , it is not enough to <font color = red>yield</font> the film the substance it so <font color = red>long</font> needs .",0.0032482147216796875,0.0051070451736450195,0,0,0,80,"Failed"
"spy kids 2 also happens to be that rarity among sequels : it actually <font color = green>improves</font> <font color = green>upon</font> the original hit movie .","spy kids 2 also happens to be that rarity among sequels : it actually <font color = red>based</font> <font color = red>against</font> the original hit movie .",0.0009838342666625977,0.8137011528015137,1,0,1,72,"Successful"
"we started to wonder if  some <font color = red>unpaid</font> intern had just typed 'chris rock , ' 'anthony hopkins' and 'terrorists' into some univac-like <font color = red>script</font> machine .","we started to wonder if  some <font color = red>other</font> intern had just typed 'chris rock , ' 'anthony hopkins' and 'terrorists' into some univac-like <font color = red>word</font> machine .",0.0008148550987243652,0.0010821819305419922,0,0,0,38,"Failed"
"<font color = green>satisfyingly</font> scarifying , fresh and old-fashioned at the same time .","<font color = red>too</font> scarifying , fresh and old-fashioned at the same time .",0.000644981861114502,0.9890192151069641,1,0,1,44,"Successful"
"there is more than one joke about putting the toilet seat down . and that should tell you everything you need to know about all the queen's men .","there is more than one joke about putting the toilet seat down . and that should tell you everything you need to know about all the queen's men .",0.9584333300590515,0.9584333300590515,1,1,0,1,"Skipped"
"an <font color = red>awful</font> movie that will only satisfy the most emotionally malleable of filmgoers .","an <font color = green>engaging</font> movie that will only satisfy the most emotionally malleable of filmgoers .",0.00040036439895629883,0.9956566691398621,0,1,0,51,"Successful"
"rarely has skin looked as beautiful , desirable , even delectable , as it does in trouble every day .","rarely has skin looked as beautiful , desirable , even delectable , as it does in trouble every day .",0.7889777421951294,0.7889777421951294,0,0,1,1,"Skipped"
"<font color = green>heartwarming</font> and <font color = green>gently</font> comic even as the <font color = green>film</font> <font color = green>breaks</font> your <font color = green>heart</font> .","<font color = red>charming</font> and <font color = red>not</font> comic even as the <font color = red>heat</font> <font color = red>hurt</font> your <font color = red>arm</font> .",0.0011014938354492188,0.9968542456626892,1,0,1,220,"Successful"
"<font color = red>though</font> there's a clarity of purpose and even-handedness to the film's <font color = red>direction</font> , the drama feels rigged and sluggish .","<font color = red>with</font> there's a clarity of purpose and even-handedness to the film's <font color = red>ending</font> , the drama feels rigged and sluggish .",0.0007704496383666992,0.0014660358428955078,0,0,0,47,"Failed"
"symbolically , warm water under a red bridge is a <font color = green>celebration</font> of feminine energy , a tribute to the power of women to heal .","symbolically , warm water under a red bridge is a <font color = green>result</font> of feminine energy , a tribute to the power of women to heal .",0.0007714033126831055,0.001371622085571289,1,1,1,22,"Failed"
"veers <font color = red>uncomfortably</font> <font color = red>close</font> to <font color = red>pro-serb</font> <font color = red>propaganda</font> .","veers <font color = green>north</font> <font color = green>similarly</font> to <font color = green>previous</font> <font color = green>lines</font> .",0.003609597682952881,0.6291435360908508,0,1,0,100,"Successful"
"the film <font color = red>never</font> gets over its own investment in conventional arrangements , in terms of love , age , gender , race , and class .","the film <font color = green>still</font> gets over its own investment in conventional arrangements , in terms of love , age , gender , race , and class .",0.0006105899810791016,0.9021362066268921,0,1,0,41,"Successful"
"a comedy-drama of nearly epic proportions rooted in a <font color = green>sincere</font> performance by the title character undergoing midlife crisis .","a comedy-drama of nearly epic proportions rooted in a <font color = red>serious</font> performance by the title character undergoing midlife crisis .",0.0037682652473449707,0.972151517868042,1,0,1,29,"Successful"
"the premise itself is just <font color = red>sooooo</font> tired . pair that with really poor comedic writing . . . and you've got a huge mess .","the premise itself is just <font color = red>how</font> tired . pair that with really poor comedic writing . . . and you've got a huge mess .",0.0008214116096496582,0.0009263753890991211,0,0,0,47,"Failed"
"the <font color = red>lead</font> actors share no chemistry or engaging charisma . we don't <font color = red>even</font> like their characters .","the <font color = red>character</font> actors share no chemistry or engaging charisma . we don't <font color = red>overly</font> like their characters .",0.0009488463401794434,0.005106687545776367,0,0,0,52,"Failed"
"my little eye is the <font color = green>best</font> little "" horror "" movie i've seen in years .","my little eye is the <font color = red>worst</font> little "" horror "" movie i've seen in years .",0.0009360909461975098,0.999502956867218,1,0,1,55,"Successful"
"a <font color = green>movie</font> of technical skill and rare depth of <font color = green>intellect</font> and feeling .","a <font color = red>lack</font> of technical skill and rare depth of <font color = red>perception</font> and feeling .",0.0007600784301757812,0.9975854754447937,1,0,1,106,"Successful"
"both exuberantly romantic and serenely melancholy , what time is it there ? may <font color = green>prove</font> to be [tsai's] masterpiece .","both exuberantly romantic and serenely melancholy , what time is it there ? may <font color = red>struggle</font> to be [tsai's] masterpiece .",0.0007967352867126465,0.9955792427062988,1,0,1,47,"Successful"
"in moonlight mile , no one gets shut out of the hug <font color = red>cycle</font> .","in moonlight mile , no one gets shut out of the hug <font color = green>forever</font> .",0.037852704524993896,0.9722843170166016,0,1,0,41,"Successful"
"what's so striking about jolie's performance is that she <font color = green>never</font> lets her character become a caricature -- not even with that radioactive hair .","what's so striking about jolie's performance is that she <font color = red>even</font> lets her character become a caricature -- not even with that radioactive hair .",0.0049201250076293945,0.5309373140335083,1,0,1,46,"Successful"
"what a dumb , <font color = green>fun</font> , curiously adolescent movie this is .","what a dumb , <font color = red>boring</font> , curiously adolescent movie this is .",0.0013548731803894043,0.9996435046195984,1,0,1,40,"Successful"
"paid in full is remarkably <font color = green>engaging</font> despite being noticeably derivative of goodfellas and at least a <font color = green>half</font> <font color = green>dozen</font> other trouble-in-the-ghetto flicks .","paid in full is remarkably <font color = green>amusing</font> despite being noticeably derivative of goodfellas and at least a <font color = green>single</font> <font color = green>inch</font> other trouble-in-the-ghetto flicks .",0.005101144313812256,0.0201227068901062,1,1,1,23,"Failed"
"<font color = red>supposedly</font> based upon real , or at least soberly reported incidents , the film <font color = red>ends</font> with a large human tragedy . alas , getting there is not <font color = red>even</font> half the interest .","<font color = red>still</font> based upon real , or at least soberly reported incidents , the film <font color = red>begins</font> with a large human tragedy . alas , getting there is not <font color = red>merely</font> half the interest .",0.0009594559669494629,0.05609941482543945,0,0,0,81,"Failed"
"the <font color = green>film</font> <font color = green>occasionally</font> tries the viewer's patience with slow pacing and a main character who sometimes defies sympathy , but it <font color = green>ultimately</font> satisfies with its moving <font color = green>story</font> .","the <font color = red>movie</font> <font color = red>then</font> tries the viewer's patience with slow pacing and a main character who sometimes defies sympathy , but it <font color = red>completely</font> satisfies with its moving <font color = red>storyline</font> .",0.002384662628173828,0.7865139842033386,1,0,1,71,"Successful"
"missteps take what was otherwise a fascinating , riveting story and send it down the path of the mundane .","missteps take what was otherwise a fascinating , riveting story and send it down the path of the mundane .",0.9953575730323792,0.9953575730323792,0,0,1,1,"Skipped"
"meticulously <font color = green>uncovers</font> a trail of outrageous force and craven concealment .","meticulously <font color = red>trailing</font> a trail of outrageous force and craven concealment .",0.03273820877075195,0.9646267294883728,1,0,1,56,"Successful"
"pete's screenplay manages to find that real natural , even-flowing <font color = green>tone</font> that few movies are able to accomplish .","pete's screenplay manages to find that real natural , even-flowing <font color = green>way</font> that few movies are able to accomplish .",0.0033710598945617676,0.004013955593109131,1,1,1,14,"Failed"
"a <font color = red>rehash</font> of every gangster movie from the past decade .","a <font color = green>chronicle</font> of every gangster movie from the past decade .",0.004918217658996582,0.9996297955513,0,1,0,57,"Successful"
"the only young people who possibly will <font color = red>enjoy</font> it are infants . . . who <font color = red>might</font> be distracted by the movie's quick movements and sounds .","the only young people who possibly will <font color = red>make</font> it are infants . . . who <font color = red>could</font> be distracted by the movie's quick movements and sounds .",0.0012329816818237305,0.008011400699615479,0,0,0,28,"Failed"
"the movie is almost completely <font color = red>lacking</font> in suspense , surprise and consistent emotional conviction .","the movie is almost completely <font color = green>finished</font> in suspense , surprise and consistent emotional conviction .",0.000656425952911377,0.9342870116233826,0,1,0,46,"Successful"
"in his determination to lighten the <font color = red>heavy</font> subject matter , silberling also , to a certain extent , <font color = red>trivializes</font> the movie with too many nervous gags and pratfalls .","in his determination to lighten the <font color = red>intense</font> subject matter , silberling also , to a certain extent , <font color = red>reduced</font> the movie with too many nervous gags and pratfalls .",0.0008890032768249512,0.03423410654067993,0,0,0,59,"Failed"
"steadfastly uncinematic but <font color = green>powerfully</font> dramatic .","steadfastly uncinematic but <font color = red>too</font> dramatic .",0.0005370974540710449,0.9991075396537781,1,0,1,50,"Successful"
"like a precious and finely cut diamond , magnificent to behold in its sparkling beauty yet in reality it's one tough rock .","like a precious and finely cut diamond , magnificent to behold in its sparkling beauty yet in reality it's one tough rock .",0.9972813129425049,0.9972813129425049,0,0,1,1,"Skipped"
"an energetic and <font color = green>engaging</font> <font color = green>film</font> that never <font color = green>pretends</font> to be something it isn't .","an energetic and <font color = red>friendly</font> <font color = red>nature</font> that never <font color = red>manages</font> to be something it isn't .",0.0014961957931518555,0.9957025051116943,1,0,1,151,"Successful"
"broder's <font color = red>screenplay</font> is <font color = red>shallow</font> , <font color = red>offensive</font> and <font color = red>redundant</font> , with <font color = red>pitifully</font> few <font color = red>real</font> <font color = red>laughs</font> .","broder's <font color = red>narrative</font> is <font color = red>uneven</font> , <font color = red>lengthy</font> and <font color = red>difficult</font> , with <font color = red>not</font> few <font color = red>meaningful</font> <font color = red>cuts</font> .",0.000737607479095459,0.013298213481903076,0,0,0,288,"Failed"
"it's a <font color = red>movie</font> that ends with truckzilla , for cryin' out loud . if that doesn't clue you in that something's <font color = red>horribly</font> wrong , <font color = red>nothing</font> will .","it's a <font color = red>film</font> that ends with truckzilla , for cryin' out loud . if that doesn't clue you in that something's <font color = red>terribly</font> wrong , <font color = red>anything</font> will .",0.009446203708648682,0.06417083740234375,0,0,0,23,"Failed"
"barney throws away the goodwill the <font color = red>first</font> <font color = red>half</font> of his movie generates by orchestrating a finale that is impenetrable and <font color = red>dull</font> .","barney throws away the goodwill the <font color = red>earlier</font> <font color = red>film</font> of his movie generates by orchestrating a finale that is impenetrable and <font color = red>unexpected</font> .",0.00047767162322998047,0.014356493949890137,0,0,0,59,"Failed"
"your children will be occupied for <font color = green>72</font> minutes .","your children will be occupied for <font color = red>two</font> minutes .",0.3936344385147095,0.9113781452178955,1,0,1,13,"Successful"
"two hours of sepia-tinted heavy metal images and surround sound effects of people <font color = red>moaning</font> .","two hours of sepia-tinted heavy metal images and surround sound effects of people <font color = green>interviewed</font> .",0.3027263879776001,0.9960653185844421,0,1,0,55,"Successful"
"tom green and an ivy league <font color = red>college</font> should never appear together on a marquee , <font color = red>especially</font> when the payoff is an unschooled comedy <font color = red>like</font> stealing harvard , which <font color = red>fails</font> to keep 80 minutes from seeming <font color = red>like</font> 800 .","tom green and an ivy league <font color = red>man</font> should never appear together on a marquee , <font color = red>yet</font> when the payoff is an unschooled comedy <font color = red>over</font> stealing harvard , which <font color = red>helps</font> to keep 80 minutes from seeming <font color = red>below</font> 800 .",0.0004341006278991699,0.05222088098526001,0,0,0,112,"Failed"
"a movie where story is almost an afterthought amidst a swirl of colors and inexplicable events .","a movie where story is almost an afterthought amidst a swirl of colors and inexplicable events .",0.9993113279342651,0.9993113279342651,0,0,1,1,"Skipped"
"it takes you somewhere you're not likely to have seen before , but beneath the exotic surface ( and exotic dancing ) it's surprisingly old-fashioned .","it takes you somewhere you're not likely to have seen before , but beneath the exotic surface ( and exotic dancing ) it's surprisingly old-fashioned .",0.9925059676170349,0.9925059676170349,1,1,0,1,"Skipped"
"the <font color = red>densest</font> distillation of roberts' movies ever made .","the <font color = green>strongest</font> distillation of roberts' movies ever made .",0.3878698945045471,0.9995575547218323,0,1,0,56,"Successful"
"twohy knows how to inflate the mundane into the scarifying , and <font color = green>gets</font> full mileage out of the rolling of a stray barrel or the <font color = green>unexpected</font> blast of a phonograph record .","twohy knows how to inflate the mundane into the scarifying , and <font color = red>putting</font> full mileage out of the rolling of a stray barrel or the <font color = red>stray</font> blast of a phonograph record .",0.0058675408363342285,0.7275117039680481,1,0,1,56,"Successful"
"the kind of trifle that date nights were <font color = green>invented</font> for .","the kind of trifle that date nights were <font color = red>slang</font> for .",0.2309296727180481,0.9977160096168518,1,0,1,39,"Successful"
"ana's journey is not a stereotypical one of <font color = green>self-discovery</font> , as she's already comfortable enough in her own skin to be proud of her <font color = green>rubenesque</font> physique . . .","ana's journey is not a stereotypical one of <font color = green>choice</font> , as she's already comfortable enough in her own skin to be proud of her <font color = green>slim</font> physique . . .",0.005646705627441406,0.01938045024871826,1,1,1,24,"Failed"
"an old-fashioned but <font color = green>emotionally</font> stirring adventure tale of the kind they <font color = green>rarely</font> make anymore .","an old-fashioned but <font color = red>not</font> stirring adventure tale of the kind they <font color = red>just</font> make anymore .",0.0016769766807556152,0.9990957379341125,1,0,1,93,"Successful"
". . . a fairly disposable yet still <font color = green>entertaining</font> b picture .",". . . a fairly disposable yet still <font color = red>missing</font> b picture .",0.0021629929542541504,0.9983202815055847,1,0,1,16,"Successful"
"a real audience-pleaser that will strike a chord with anyone who's <font color = green>ever</font> waited in a doctor's <font color = green>office</font> , emergency room , hospital bed or insurance company <font color = green>office</font> .","a real audience-pleaser that will strike a chord with anyone who's <font color = green>merely</font> waited in a doctor's <font color = green>corner</font> , emergency room , hospital bed or insurance company <font color = green>business</font> .",0.002129077911376953,0.00670933723449707,1,1,1,84,"Failed"
"swims in mediocrity , <font color = red>sticking</font> its head up for a breath of fresh air now and then .","swims in mediocrity , <font color = red>lifts</font> its head up for a breath of fresh air now and then .",0.00045162439346313477,0.0023064017295837402,0,0,0,39,"Failed"
""" austin powers in goldmember "" has the <font color = green>right</font> stuff for <font color = green>silly</font> summer entertainment and has enough laughs to sustain interest to the end .",""" austin powers in goldmember "" has the <font color = green>wrong</font> stuff for <font color = green>most</font> summer entertainment and has enough laughs to sustain interest to the end .",0.0030270814895629883,0.12908846139907837,1,1,1,23,"Failed"
"you've <font color = green>already</font> seen city by the sea under a variety of titles , but it's worth <font color = green>yet</font> another visit .","you've <font color = red>also</font> seen city by the sea under a variety of titles , but it's worth <font color = red>probably</font> another visit .",0.007079780101776123,0.5052087903022766,1,0,1,47,"Successful"
"an odd drama set in the world of lingerie models and bar dancers in the midwest that <font color = green>held</font> my interest precisely because it didn't try to .","an odd drama set in the world of lingerie models and bar dancers in the midwest that <font color = red>took</font> my interest precisely because it didn't try to .",0.12223243713378906,0.8685883283615112,1,0,1,46,"Successful"
"the plot is paper-thin and the characters aren't interesting enough to <font color = red>watch</font> them go about their daily activities for two whole <font color = red>hours</font> .","the plot is paper-thin and the characters aren't interesting enough to <font color = red>show</font> them go about their daily activities for two whole <font color = red>lives</font> .",0.000491023063659668,0.0007098913192749023,0,0,0,34,"Failed"
